Id,Label,Type,Int Type
try,try,Words,1
honky,honky,Words,1
club,club,Words,1
macklemore,macklemore,Words,1
oh,oh,Words,1
slipper,slipper,Words,1
fuck,fuck,Words,1
builtin,builtin,Words,1
could,could,Words,1
peep,peep,Words,1
thrift,thrift,Words,1
bitch,bitch,Words,1
ah,ah,Words,1
hunt,hunt,Words,1
let,let,Words,1
aint,aint,Words,1
dress,dress,Words,1
rock,rock,Words,1
hit,hit,Words,1
drape,drape,Words,1
handmedowns,handmedowns,Words,1
wayne,wayne,Words,1
section,section,Words,1
mezzanine,mezzanine,Words,1
compliment,compliment,Words,1
walk,walk,Words,1
gucci,gucci,Words,1
sneaker,sneaker,Words,1
luggage,luggage,Words,1
fox,fox,Words,1
thats,thats,Words,1
uptons,uptons,Words,1
party,party,Words,1
wing,wing,Words,1
bargain,bargain,Words,1
real,real,Words,1
fringe,fringe,Words,1
take,take,Words,1
shoulda,shoulda,Words,1
stunt,stunt,Words,1
coat,coat,Words,1
stop,stop,Words,1
pimp,pimp,Words,1
gator,gator,Words,1
sheet,sheet,Words,1
game,game,Words,1
sell,sell,Words,1
else,else,Words,1
money,money,Words,1
dig,dig,Words,1
roll,roll,Words,1
call,call,Words,1
look,look,Words,1
noggin,noggin,Words,1
telescope,telescope,Words,1
people,people,Words,1
granddad,granddad,Words,1
‘,‘,Words,1
stuntin,stuntin,Words,1
tag,tag,Words,1
stand,stand,Words,1
shop,shop,Words,1
save,save,Words,1
shirt,shirt,Words,1
button,button,Words,1
house,house,Words,1
happy,happy,Words,1
tight,tight,Words,1
hell,hell,Words,1
grammy,grammy,Words,1
everybody,everybody,Words,1
im,im,Words,1
ahead,ahead,Words,1
good,good,Words,1
animal,animal,Words,1
grab,grab,Words,1
talk,talk,Words,1
youre,youre,Words,1
ok,ok,Words,1
cause,cause,Words,1
must,must,Words,1
always,always,Words,1
begin,begin,Words,1
mind,mind,Words,1
far,far,Words,1
hurt,hurt,Words,1
want,want,Words,1
heres,heres,Words,1
hey,hey,Words,1
man,man,Words,1
say,say,Words,1
hate,hate,Words,1
page,page,Words,1
like,like,Words,1
decatur,decatur,Words,1
make,make,Words,1
blurred,blurred,Words,1
girl,girl,Words,1
na,na,Words,1
dont,dont,Words,1
steam,steam,Words,1
plastic,plastic,Words,1
place,place,Words,1
gon,gon,Words,1
go,go,Words,1
dream,dream,Words,1
get,get,Words,1
blast,blast,Words,1
work,work,Words,1
cant,cant,Words,1
jean,jean,Words,1
know,know,Words,1
hot,hot,Words,1
blur,blur,Words,1
maker,maker,Words,1
wan,wan,Words,1
baby,baby,Words,1
domesticate,domesticate,Words,1
breathe,breathe,Words,1
paper,paper,Words,1
try,try,Words,1
nasty,nasty,Words,1
uh,uh,Words,1
bitch,bitch,Words,1
hear,hear,Words,1
rhyme,rhyme,Words,1
pretending,pretending,Words,1
win,win,Words,1
read,read,Words,1
blind,blind,Words,1
jamaica,jamaica,Words,1
thats,thats,Words,1
hug,hug,Words,1
take,take,Words,1
liberate,liberate,Words,1
past,past,Words,1
deaf,deaf,Words,1
way,way,Words,1
huh,huh,Words,1
shake,shake,Words,1
line,line,Words,1
need,need,Words,1
feel,feel,Words,1
maybe,maybe,Words,1
close,close,Words,1
dakota,dakota,Words,1
lucky,lucky,Words,1
nature,nature,Words,1
around,around,Words,1
let,let,Words,1
crazy,crazy,Words,1
might,might,Words,1
im,im,Words,1
well,well,Words,1
warn,warn,Words,1
talk,talk,Words,1
level,level,Words,1
seem,seem,Words,1
clap,clap,Words,1
sunshine,sunshine,Words,1
back,back,Words,1
ill,ill,Words,1
give,give,Words,1
bring,bring,Words,1
probably,probably,Words,1
care,care,Words,1
hey,hey,Words,1
say,say,Words,1
hold,hold,Words,1
waste,waste,Words,1
unh,unh,Words,1
bad,bad,Words,1
like,like,Words,1
room,room,Words,1
come,come,Words,1
bout,bout,Words,1
heh,heh,Words,1
na,na,Words,1
dont,dont,Words,1
roof,roof,Words,1
news,news,Words,1
fine,fine,Words,1
without,without,Words,1
go,go,Words,1
get,get,Words,1
cant,cant,Words,1
along,along,Words,1
know,know,Words,1
hot,hot,Words,1
time,time,Words,1
yeah,yeah,Words,1
tell,tell,Words,1
nuthin,nuthin,Words,1
eh,eh,Words,1
wan,wan,Words,1
baby,baby,Words,1
high,high,Words,1
offense,offense,Words,1
uh,uh,Words,1
could,could,Words,1
shes,shes,Words,1
thats,thats,Words,1
space,space,Words,1
take,take,Words,1
air,air,Words,1
break,break,Words,1
truth,truth,Words,1
balloon,balloon,Words,1
way,way,Words,1
huh,huh,Words,1
feel,feel,Words,1
happiness,happiness,Words,1
happy,happy,Words,1
let,let,Words,1
mess,mess,Words,1
everything,everything,Words,1
horse,horse,Words,1
put,put,Words,1
capable,capable,Words,1
good,good,Words,1
armor,armor,Words,1
palm,palm,Words,1
think,think,Words,1
earth,earth,Words,1
tale,tale,Words,1
mama,mama,Words,1
back,back,Words,1
roller,roller,Words,1
sleep,sleep,Words,1
love,love,Words,1
end,end,Words,1
carefully,carefully,Words,1
cause,cause,Words,1
dare,dare,Words,1
give,give,Words,1
yes,yes,Words,1
coma,coma,Words,1
tryna,tryna,Words,1
levitate,levitate,Words,1
damn,damn,Words,1
care,care,Words,1
fall,fall,Words,1
fairy,fairy,Words,1
enemy,enemy,Words,1
coaster,coaster,Words,1
mine,mine,Words,1
knight,knight,Words,1
sprung,sprung,Words,1
lil,lil,Words,1
bad,bad,Words,1
like,like,Words,1
beast,beast,Words,1
meet,meet,Words,1
make,make,Words,1
come,come,Words,1
dope,dope,Words,1
beauty,beauty,Words,1
quit,quit,Words,1
na,na,Words,1
sure,sure,Words,1
fair,fair,Words,1
turn,turn,Words,1
woo,woo,Words,1
atcha,atcha,Words,1
without,without,Words,1
gon,gon,Words,1
cage,cage,Words,1
dahmer,dahmer,Words,1
shin,shin,Words,1
go,go,Words,1
perfect,perfect,Words,1
get,get,Words,1
addict,addict,Words,1
cold,cold,Words,1
eat,eat,Words,1
know,know,Words,1
chance,chance,Words,1
one,one,Words,1
wan,wan,Words,1
baby,baby,Words,1
away,away,Words,1
dark,dark,Words,1
try,try,Words,1
’,’,Words,1
freezer,freezer,Words,1
swear,swear,Words,1
magic,magic,Words,1
steroid,steroid,Words,1
may,may,Words,1
jeffrey,jeffrey,Words,1
hit,hit,Words,1
aphrodite,aphrodite,Words,1
storm,storm,Words,1
walk,walk,Words,1
shawty,shawty,Words,1
word,word,Words,1
strong,strong,Words,1
drug,drug,Words,1
lead,lead,Words,1
choose,choose,Words,1
hand,hand,Words,1
anything,anything,Words,1
boy,boy,Words,1
bedroom,bedroom,Words,1
play,play,Words,1
mark,mark,Words,1
call,call,Words,1
careful,careful,Words,1
ready,ready,Words,1
break,break,Words,1
keep,keep,Words,1
heart,heart,Words,1
karma,karma,Words,1
maybe,maybe,Words,1
whatcha,whatcha,Words,1
bird,bird,Words,1
around,around,Words,1
flaunt,flaunt,Words,1
saint,saint,Words,1
sexy,sexy,Words,1
im,im,Words,1
put,put,Words,1
ride,ride,Words,1
good,good,Words,1
well,well,Words,1
jackson,jackson,Words,1
dance,dance,Words,1
brag,brag,Words,1
michelle,michelle,Words,1
show,show,Words,1
freaky,freaky,Words,1
style,style,Words,1
ice,ice,Words,1
give,give,Words,1
damn,damn,Words,1
jump,jump,Words,1
uptown,uptown,Words,1
whoo,whoo,Words,1
hey,hey,Words,1
man,man,Words,1
say,say,Words,1
liquor,liquor,Words,1
lil,lil,Words,1
bad,bad,Words,1
straight,straight,Words,1
something,something,Words,1
make,make,Words,1
stretch,stretch,Words,1
come,come,Words,1
minute,minute,Words,1
bout,bout,Words,1
live,live,Words,1
girl,girl,Words,1
sip,sip,Words,1
na,na,Words,1
believe,believe,Words,1
dont,dont,Words,1
laurent,laurent,Words,1
ta,ta,Words,1
wait,wait,Words,1
yall,yall,Words,1
leave,leave,Words,1
pretty,pretty,Words,1
saturday,saturday,Words,1
funk,funk,Words,1
gon,gon,Words,1
jar,jar,Words,1
fireman,fireman,Words,1
sign,sign,Words,1
get,get,Words,1
cold,cold,Words,1
skippy,skippy,Words,1
julio,julio,Words,1
know,know,Words,1
hot,hot,Words,1
police,police,Words,1
spot,spot,Words,1
tell,tell,Words,1
one,one,Words,1
wan,wan,Words,1
mississippi,mississippi,Words,1
watch,watch,Words,1
wiling,wiling,Words,1
chuck,chuck,Words,1
check,check,Words,1
gold,gold,Words,1
white,white,Words,1
oh,oh,Words,1
band,band,Words,1
hollywood,hollywood,Words,1
uh,uh,Words,1
night,night,Words,1
bitch,bitch,Words,1
hit,hit,Words,1
fill,fill,Words,1
smooth,smooth,Words,1
kiss,kiss,Words,1
fresh,fresh,Words,1
retire,retire,Words,1
hood,hood,Words,1
dragon,dragon,Words,1
harlem,harlem,Words,1
lemmi,lemmi,Words,1
take,take,Words,1
stop,stop,Words,1
masterpiece,masterpiece,Words,1
call,call,Words,1
money,money,Words,1
hallelujah,hallelujah,Words,1
cup,cup,Words,1
pfeiffer,pfeiffer,Words,1
break,break,Words,1
name,name,Words,1
city,city,Words,1
hop,hop,Words,1
cheek,cheek,Words,1
light,light,Words,1
im,im,Words,1
beating,beating,Words,1
think,think,Words,1
ill,ill,Words,1
remember,remember,Words,1
love,love,Words,1
head,head,Words,1
cause,cause,Words,1
crowd,crowd,Words,1
still,still,Words,1
23,23,Words,1
hair,hair,Words,1
mind,mind,Words,1
taste,taste,Words,1
star,star,Words,1
mouth,mouth,Words,1
fall,fall,Words,1
fade,fade,Words,1
mm,mm,Words,1
forever,forever,Words,1
sweep,sweep,Words,1
like,like,Words,1
honey,honey,Words,1
single,single,Words,1
youll,youll,Words,1
make,make,Words,1
find,find,Words,1
bout,bout,Words,1
use,use,Words,1
smile,smile,Words,1
touch,touch,Words,1
grow,grow,Words,1
every,every,Words,1
na,na,Words,1
dont,dont,Words,1
foot,foot,Words,1
day,day,Words,1
place,place,Words,1
plan,plan,Words,1
til,til,Words,1
go,go,Words,1
old,old,Words,1
work,work,Words,1
right,right,Words,1
cant,cant,Words,1
leg,leg,Words,1
eye,eye,Words,1
know,know,Words,1
tell,tell,Words,1
wan,wan,Words,1
baby,baby,Words,1
hard,hard,Words,1
oh,oh,Words,1
could,could,Words,1
thousand,thousand,Words,1
string,string,Words,1
mysterious,mysterious,Words,1
memory,memory,Words,1
evergreen,evergreen,Words,1
understand,understand,Words,1
mistake,mistake,Words,1
arm,arm,Words,1
hand,hand,Words,1
kiss,kiss,Words,1
never,never,Words,1
soul,soul,Words,1
take,take,Words,1
play,play,Words,1
people,people,Words,1
keep,keep,Words,1
heart,heart,Words,1
way,way,Words,1
loud,loud,Words,1
part,part,Words,1
loving,loving,Words,1
name,name,Words,1
maybe,maybe,Words,1
darling,darling,Words,1
70,70,Words,1
job,job,Words,1
cry,cry,Words,1
small,small,Words,1
low,low,Words,1
holdin,holdin,Words,1
im,im,Words,1
wall,wall,Words,1
parade,parade,Words,1
well,well,Words,1
think,think,Words,1
goodness,goodness,Words,1
mama,mama,Words,1
back,back,Words,1
anyone,anyone,Words,1
sleep,sleep,Words,1
love,love,Words,1
cause,cause,Words,1
sake,sake,Words,1
still,still,Words,1
everyone,everyone,Words,1
see,see,Words,1
care,care,Words,1
want,want,Words,1
hold,hold,Words,1
admit,admit,Words,1
forget,forget,Words,1
like,like,Words,1
make,make,Words,1
come,come,Words,1
fool,fool,Words,1
write,write,Words,1
vulnerable,vulnerable,Words,1
use,use,Words,1
girl,girl,Words,1
thinking,thinking,Words,1
wrong,wrong,Words,1
na,na,Words,1
every,every,Words,1
dont,dont,Words,1
much,much,Words,1
tried,tried,Words,1
opinion,opinion,Words,1
ive,ive,Words,1
go,go,Words,1
get,get,Words,1
fell,fell,Words,1
know,know,Words,1
time,time,Words,1
nothin,nothin,Words,1
tell,tell,Words,1
wan,wan,Words,1
baby,baby,Words,1
problem,problem,Words,1
felt,felt,Words,1
club,club,Words,1
oh,oh,Words,1
aint,aint,Words,1
rain,rain,Words,1
hit,hit,Words,1
whats,whats,Words,1
song,song,Words,1
friend,friend,Words,1
never,never,Words,1
look,look,Words,1
break,break,Words,1
heart,heart,Words,1
catch,catch,Words,1
way,way,Words,1
feel,feel,Words,1
name,name,Words,1
maybe,maybe,Words,1
movin,movin,Words,1
somethin,somethin,Words,1
phone,phone,Words,1
hat,hat,Words,1
let,let,Words,1
didnt,didnt,Words,1
im,im,Words,1
well,well,Words,1
blame,blame,Words,1
apology,apology,Words,1
back,back,Words,1
ill,ill,Words,1
cause,cause,Words,1
want,want,Words,1
late,late,Words,1
hope,hope,Words,1
say,say,Words,1
forget,forget,Words,1
miss,miss,Words,1
couple,couple,Words,1
innocent,innocent,Words,1
single,single,Words,1
mean,mean,Words,1
make,make,Words,1
tonight,tonight,Words,1
hundred,hundred,Words,1
body,body,Words,1
every,every,Words,1
dont,dont,Words,1
redeem,redeem,Words,1
twice,twice,Words,1
ta,ta,Words,1
shot,shot,Words,1
go,go,Words,1
get,get,Words,1
forgiveness,forgiveness,Words,1
someone,someone,Words,1
know,know,Words,1
time,time,Words,1
yeah,yeah,Words,1
chance,chance,Words,1
one,one,Words,1
try,try,Words,1
oh,oh,Words,1
ooh,ooh,Words,1
could,could,Words,1
angry,angry,Words,1
word,word,Words,1
mistake,mistake,Words,1
piece,piece,Words,1
spill,spill,Words,1
honesty,honesty,Words,1
referee,referee,Words,1
take,take,Words,1
sorry,sorry,Words,1
game,game,Words,1
call,call,Words,1
run,run,Words,1
truth,truth,Words,1
two,two,Words,1
need,need,Words,1
maybe,maybe,Words,1
second,second,Words,1
let,let,Words,1
im,im,Words,1
crazy,crazy,Words,1
put,put,Words,1
somebody,somebody,Words,1
dance,dance,Words,1
backseat,backseat,Words,1
jukebox,jukebox,Words,1
last,last,Words,1
grab,grab,Words,1
talk,talk,Words,1
story,story,Words,1
date,date,Words,1
shape,shape,Words,1
waist,waist,Words,1
handmade,handmade,Words,1
ill,ill,Words,1
follow,follow,Words,1
van,van,Words,1
love,love,Words,1
slow,slow,Words,1
week,week,Words,1
give,give,Words,1
begin,begin,Words,1
mind,mind,Words,1
start,start,Words,1
brand,brand,Words,1
new,new,Words,1
want,want,Words,1
man,man,Words,1
say,say,Words,1
fall,fall,Words,1
bar,bar,Words,1
trust,trust,Words,1
lover,lover,Words,1
like,like,Words,1
room,room,Words,1
something,something,Words,1
make,make,Words,1
find,find,Words,1
come,come,Words,1
girl,girl,Words,1
body,body,Words,1
every,every,Words,1
discover,discover,Words,1
dont,dont,Words,1
table,table,Words,1
much,much,Words,1
isnt,isnt,Words,1
day,day,Words,1
leave,leave,Words,1
shot,shot,Words,1
place,place,Words,1
sweet,sweet,Words,1
go,go,Words,1
get,get,Words,1
taxi,taxi,Words,1
singing,singing,Words,1
bedsheets,bedsheets,Words,1
smell,smell,Words,1
eat,eat,Words,1
know,know,Words,1
conversation,conversation,Words,1
bag,bag,Words,1
tell,tell,Words,1
chance,chance,Words,1
one,one,Words,1
baby,baby,Words,1
driver,driver,Words,1
magnet,magnet,Words,1
club,club,Words,1
oh,oh,Words,1
sing,sing,Words,1
drink,drink,Words,1
night,night,Words,1
family,family,Words,1
may,may,Words,1
pull,pull,Words,1
fast,fast,Words,1
fill,fill,Words,1
plate,plate,Words,1
friend,friend,Words,1
push,push,Words,1
first,first,Words,1
okay,okay,Words,1
lead,lead,Words,1
hand,hand,Words,1
kiss,kiss,Words,1
boy,boy,Words,1
although,although,Words,1
take,take,Words,1
thrifty,thrifty,Words,1
play,play,Words,1
stop,stop,Words,1
sour,sour,Words,1
heart,heart,Words,1
radio,radio,Words,1
hour,hour,Words,1
best,best,Words,1
let,let,Words,1
apellido,apellido,Words,1
tengo,tengo,Words,1
con,con,Words,1
sunrise,sunrise,Words,1
tú,tú,Words,1
boca,boca,Words,1
fit,fit,Words,1
put,put,Words,1
dámelo,dámelo,Words,1
ya,ya,Words,1
déjame,déjame,Words,1
move,move,Words,1
last,last,Words,1
mi,mi,Words,1
llevo,llevo,Words,1
despacito,despacito,Words,1
en,en,Words,1
de,de,Words,1
cuerpo,cuerpo,Words,1
pidiendo,pidiendo,Words,1
besas,besas,Words,1
firmo,firmo,Words,1
el,el,Words,1
gustando,gustando,Words,1
delicadeza,delicadeza,Words,1
van,van,Words,1
love,love,Words,1
slow,slow,Words,1
montarlo,montarlo,Words,1
pulso,pulso,Words,1
favoritos,favoritos,Words,1
yo,yo,Words,1
que,que,Words,1
puerto,puerto,Words,1
hacer,hacer,Words,1
cabe,cabe,Words,1
tailormade,tailormade,Words,1
fonsi,fonsi,Words,1
sabes,sabes,Words,1
todos,todos,Words,1
todo,todo,Words,1
enseñes,enseñes,Words,1
ningún,ningún,Words,1
pensarlo,pensarlo,Words,1
forever,forever,Words,1
cuello,cuello,Words,1
suave,suave,Words,1
provocar,provocar,Words,1
pegando,pegando,Words,1
bendito,bendito,Words,1
suavecito,suavecito,Words,1
imán,imán,Words,1
tiempo,tiempo,Words,1
tu,tu,Words,1
desnudarte,desnudarte,Words,1
tus,tus,Words,1
rico,rico,Words,1
metal,metal,Words,1
dy,dy,Words,1
make,make,Words,1
beba,beba,Words,1
¡oye,¡oye,Words,1
ver,ver,Words,1
pa,pa,Words,1
soy,soy,Words,1
dándolo,dándolo,Words,1
laberinto,laberinto,Words,1
acercando,acercando,Words,1
corazón,corazón,Words,1
paredes,paredes,Words,1
eres,eres,Words,1
esto,esto,Words,1
e,e,Words,1
every,every,Words,1
na,na,Words,1
sólo,sólo,Words,1
sabe,sabe,Words,1
sentidos,sentidos,Words,1
poquito,poquito,Words,1
contigo,contigo,Words,1
olvides,olvides,Words,1
dar,dar,Words,1
pelo,pelo,Words,1
ven,ven,Words,1
pero,pero,Words,1
aquí,aquí,Words,1
esa,esa,Words,1
turn,turn,Words,1
diga,diga,Words,1
cómo,cómo,Words,1
day,day,Words,1
ritmo,ritmo,Words,1
salvaje,salvaje,Words,1
gritos,gritos,Words,1
¡ay,¡ay,Words,1
plan,plan,Words,1
le,le,Words,1
prisa,prisa,Words,1
lento,lento,Words,1
get,get,Words,1
estás,estás,Words,1
hace,hace,Words,1
direction,direction,Words,1
deja,deja,Words,1
la,la,Words,1
kind,kind,Words,1
oído,oído,Words,1
armando,armando,Words,1
normal,normal,Words,1
sin,sin,Words,1
bailar,bailar,Words,1
scream,scream,Words,1
know,know,Words,1
para,para,Words,1
si,si,Words,1
hasta,hasta,Words,1
yeah,yeah,Words,1
sube,sube,Words,1
¡báilalo,¡báilalo,Words,1
amor,amor,Words,1
dando,dando,Words,1
bom,bom,Words,1
malicia,malicia,Words,1
wan,wan,Words,1
baby,baby,Words,1
hay,hay,Words,1
dark,dark,Words,1
se,se,Words,1
veo,veo,Words,1
prueba,prueba,Words,1
ti,ti,Words,1
¡oh,¡oh,Words,1
intentándolo,intentándolo,Words,1
situation,situation,Words,1
acelera,acelera,Words,1
feelin,feelin,Words,1
oh,oh,Words,1
zona,zona,Words,1
sé,sé,Words,1
sobrepasar,sobrepasar,Words,1
heaven,heaven,Words,1
ear,ear,Words,1
hear,hear,Words,1
savor,savor,Words,1
ser,ser,Words,1
viaje,viaje,Words,1
long,long,Words,1
nibble,nibble,Words,1
comin,comin,Words,1
te,te,Words,1
besos,besos,Words,1
rompecabezas,rompecabezas,Words,1
manuscrito,manuscrito,Words,1
belleza,belleza,Words,1
quiero,quiero,Words,1
después,después,Words,1
cuando,cuando,Words,1
cosas,cosas,Words,1
word,word,Words,1
favorito,favorito,Words,1
cuánto,cuánto,Words,1
tomarlo,tomarlo,Words,1
al,al,Words,1
mami,mami,Words,1
esté,esté,Words,1
pido,pido,Words,1
thankful,thankful,Words,1
pensándolo,pensándolo,Words,1
take,take,Words,1
empecemos,empecemos,Words,1
moment,moment,Words,1
buscando,buscando,Words,1
pieza,pieza,Words,1
está,está,Words,1
apuro,apuro,Words,1
way,way,Words,1
slowly,slowly,Words,1
acuerdes,acuerdes,Words,1
woah,woah,Words,1
más,más,Words,1
respirar,respirar,Words,1
lugares,lugares,Words,1
pasito,pasito,Words,1
destreza,destreza,Words,1
un,un,Words,1
key,key,Words,1
voy,voy,Words,1
ohoh,ohoh,Words,1
nos,nos,Words,1
beso,beso,Words,1
peligro,peligro,Words,1
blessin,blessin,Words,1
vamos,vamos,Words,1
conmigo,conmigo,Words,1
lo,lo,Words,1
yep,yep,Words,1
ay,ay,Words,1
6,6,Words,1
im,im,Words,1
might,might,Words,1
yuh,yuh,Words,1
good,good,Words,1
wont,wont,Words,1
die,die,Words,1
story,story,Words,1
trouble,trouble,Words,1
back,back,Words,1
god,god,Words,1
love,love,Words,1
broskies,broskies,Words,1
still,still,Words,1
yes,yes,Words,1
fin,fin,Words,1
tryna,tryna,Words,1
since,since,Words,1
start,start,Words,1
bring,bring,Words,1
see,see,Words,1
thing,thing,Words,1
brother,brother,Words,1
northside,northside,Words,1
hope,hope,Words,1
o2,o2,Words,1
fifty,fifty,Words,1
say,say,Words,1
would,would,Words,1
hold,hold,Words,1
momma,momma,Words,1
partly,partly,Words,1
wishin,wishin,Words,1
bad,bad,Words,1
miss,miss,Words,1
like,like,Words,1
meet,meet,Words,1
make,make,Words,1
road,road,Words,1
southside,southside,Words,1
na,na,Words,1
sure,sure,Words,1
dont,dont,Words,1
turn,turn,Words,1
wait,wait,Words,1
without,without,Words,1
gon,gon,Words,1
plan,plan,Words,1
ive,ive,Words,1
struggle,struggle,Words,1
go,go,Words,1
get,get,Words,1
someone,someone,Words,1
shit,shit,Words,1
different,different,Words,1
o3,o3,Words,1
cant,cant,Words,1
eat,eat,Words,1
know,know,Words,1
lovin,lovin,Words,1
yeah,yeah,Words,1
tell,tell,Words,1
wan,wan,Words,1
hard,hard,Words,1
scarlett,scarlett,Words,1
40,40,Words,1
dub,dub,Words,1
theyll,theyll,Words,1
cuddle,cuddle,Words,1
weston,weston,Words,1
pull,pull,Words,1
even,even,Words,1
thered,thered,Words,1
crasher,crasher,Words,1
party,party,Words,1
calm,calm,Words,1
never,never,Words,1
peaceful,peaceful,Words,1
sorry,sorry,Words,1
g,g,Words,1
lot,lot,Words,1
imagine,imagine,Words,1
sometimes,sometimes,Words,1
outlive,outlive,Words,1
oli,oli,Words,1
keep,keep,Words,1
nessed,nessed,Words,1
way,way,Words,1
tat,tat,Words,1
81,81,Words,1
bed,bed,Words,1
feel,feel,Words,1
close,close,Words,1
movin,movin,Words,1
watchin,watchin,Words,1
dog,dog,Words,1
mess,mess,Words,1
im,im,Words,1
well,well,Words,1
dance,dance,Words,1
youre,youre,Words,1
person,person,Words,1
carry,carry,Words,1
anyone,anyone,Words,1
follow,follow,Words,1
ill,ill,Words,1
love,love,Words,1
slow,slow,Words,1
odds,odds,Words,1
cause,cause,Words,1
give,give,Words,1
still,still,Words,1
